bene_id,BENE_MBI_ID,BENE_LAST_NAME,BENE_1ST_NAME,BENE_MIDL_NAME,BENE_BRTH_DT,BENE_DEATH_DT,BENE_SEX_CD,BENE_RACE_CD,BENE_SK,BENE_XREF_SK,BENE_XREF_EFCTV_SK
,1S00E00CN76,,,,,,,,-998426599,-998426599,-998426599
,1S00E00CN78,,,,,,,,-548973840,-548973840,-548973840
,1S00E00CN79,,,,,,,,-256340888,-256340888,-256340888
,1S00E00CN80,,,,,,,,-28306985,-28306985,-28306985
,1S00E00CN81,,,,,,,,-986108930,-986108930,-986108930
,1S00E00CN82,,,,,,,,-785828115,-785828115,-785828115
,1S00E00CN84,,,,,,,,-691306596,-691306596,-691306596
,1S00E00CN85,,,,,,,,-757686764,-757686764,-757686764
,1S00E00CN86,,,,,,,,-736440954,-736440954,-736440954
,1S00E00CN88,,,,,,,,-815288986,-815288986,-815288986
,1S00E00CN89,,,,,,,,-188489481,-188489481,-188489481
,1S00E00CN90,,,,,,,,-409272363,-409272363,-409272363
,1S00E00CN91,,,,,,,,-331951350,-331951350,-331951350
,1S00E00CN92,,,,,,,,-511054545,-511054545,-511054545
,1S00E00CN93,,,,,,,,-545677108,-545677108,-545677108
,1S00E00CN94,,,,,,,,-39906488,-39906488,-39906488
,1S00E00CN95,,,,,,,,-103663979,-103663979,-103663979
,1S00E00CN96,,,,,,,,-533217626,-533217626,-533217626
,1S00E00CN97,,,,,,,,-367311714,-367311714,-367311714
,1S00E00CN98,,,,,,,,-206371691,-206371691,-206371691
,1S00E00CN99,,,,,,,,-746932857,-746932857,-746932857
,1S00E00CP00,,,,,,,,-237600956,-237600956,-237600956
,1S00E00CP01,,,,,,,,-75681293,-75681293,-75681293
,1S00E00CP02,,,,,,,,-219525191,-219525191,-219525191
,1S00E00CP03,,,,,,,,-434153009,-434153009,-434153009
,1S00E00CP04,,,,,,,,-612233117,-612233117,-612233117
,1S00E00CP05,,,,,,,,-499655489,-499655489,-499655489
,1S00E00CP06,,,,,,,,-112606474,-112606474,-112606474
,1S00E00CP07,,,,,,,,-427761813,-427761813,-427761813
,1S00E00CP08,,,,,,,,-824947251,-824947251,-824947251
,1S00E00CP09,,,,,,,,-792709738,-792709738,-792709738
,1S00E00CP10,,,,,,,,-666055353,-666055353,-666055353
,1S00E00CP11,,,,,,,,-491745144,-491745144,-491745144
,1S00E00CP12,,,,,,,,-454846952,-454846952,-454846952
,1S00E00CP13,,,,,,,,-961682259,-961682259,-961682259
,1S00E00CP14,,,,,,,,-236539869,-236539869,-236539869
,1S00E00CP15,,,,,,,,-259846306,-259846306,-259846306
,1S00E00CP16,,,,,,,,-901342540,-901342540,-901342540
,1S00E00CP17,,,,,,,,-126944313,-126944313,-126944313
,1S00E00CP18,,,,,,,,-271297238,-271297238,-271297238
,1S00E00CP19,,,,,,,,-265554377,-265554377,-265554377
,1S00E00CP20,,,,,,,,-597669168,-597669168,-597669168
,1S00E00CP21,,,,,,,,-562868427,-562868427,-562868427
,1S00E00CP23,,,,,,,,-694599534,-694599534,-694599534
,1S00E00CP24,,,,,,,,-932057594,-932057594,-932057594
,1S00E00CP27,,,,,,,,-135797187,-135797187,-135797187
,1S00E00CP28,,,,,,,,-627883127,-627883127,-627883127
,1S00E00CP29,,,,,,,,-277732541,-277732541,-277732541
,1S00E00CP30,,,,,,,,-643909927,-643909927,-643909927
,1S00E00CP31,,,,,,,,-867645450,-867645450,-867645450
,1S00E00CP32,,,,,,,,-800681773,-800681773,-800681773
,1S00E00CP33,,,,,,,,-578261719,-578261719,-578261719
,1S00E00CP35,,,,,,,,-822685635,-822685635,-822685635
,1S00E00CP36,,,,,,,,-817969797,-817969797,-817969797
,1S00E00CP37,,,,,,,,-939267175,-939267175,-939267175
,1S00E00CP39,,,,,,,,-772357267,-772357267,-772357267
,1S00E00CP40,,,,,,,,-261401998,-261401998,-261401998
,1S00E00CP41,,,,,,,,-695694303,-695694303,-695694303
,1S00E00CP42,,,,,,,,-746501923,-746501923,-746501923
,1S00E00CP43,,,,,,,,-411834875,-411834875,-411834875
,1S00E00CP44,,,,,,,,-427786917,-427786917,-427786917
,1S00E00CP45,,,,,,,,-331324029,-331324029,-331324029
,1S00E00CP46,,,,,,,,-426163704,-426163704,-426163704
,1S00E00CP49,,,,,,,,-160923452,-160923452,-160923452
,1S00E00CP50,,,,,,,,-552275078,-552275078,-552275078
,1S00E00CP51,,,,,,,,-566546077,-566546077,-566546077
,1S00E00CP52,,,,,,,,-851571510,-851571510,-851571510
,1S00E00CP54,,,,,,,,-68403300,-68403300,-68403300
,1S00E00CP55,,,,,,,,-409541075,-409541075,-409541075
,1S00E00CP58,,,,,,,,-694846889,-694846889,-694846889
,1S00E00CP59,,,,,,,,-936195959,-936195959,-936195959
,1S00E00CP60,,,,,,,,-169850513,-169850513,-169850513
,1S00E00CP62,,,,,,,,-623415156,-623415156,-623415156
,1S00E00CP63,,,,,,,,-422357669,-422357669,-422357669
,1S00E00CP64,,,,,,,,-308273721,-308273721,-308273721
,1S00E00CP65,,,,,,,,-811594171,-811594171,-811594171
,1S00E00CP66,,,,,,,,-193900485,-193900485,-193900485
,1S00E00CP68,,,,,,,,-709977743,-709977743,-709977743
,1S00E00CP69,,,,,,,,-453372605,-453372605,-453372605
,1S00E00CP71,,,,,,,,-810699141,-810699141,-810699141
,1S00E00CP72,,,,,,,,-177983343,-177983343,-177983343
,1S00E00CP73,,,,,,,,-580635374,-580635374,-580635374
,1S00E00CP74,,,,,,,,-805586178,-805586178,-805586178
,1S00E00CP75,,,,,,,,-677198107,-677198107,-677198107
,1S00E00CP76,,,,,,,,-950129151,-950129151,-950129151
,1S00E00CP77,,,,,,,,-836538470,-836538470,-836538470
,1S00E00CP78,,,,,,,,-816463636,-816463636,-816463636
,1S00E00CP79,,,,,,,,-622401262,-622401262,-622401262
,1S00E00CP80,,,,,,,,-248351363,-248351363,-248351363
,1S00E00CP81,,,,,,,,-909613849,-909613849,-909613849
,1S00E00CP82,,,,,,,,-346056349,-346056349,-346056349
,1S00E00CP83,,,,,,,,-744927658,-744927658,-744927658
,1S00E00CP84,,,,,,,,-7987332,-7987332,-7987332
,1S00E00CP85,,,,,,,,-452619381,-452619381,-452619381
,1S00E00CP86,,,,,,,,-639034530,-639034530,-639034530
,1S00E00CP87,,,,,,,,-968885657,-968885657,-968885657
,1S00E00CP88,,,,,,,,-685249363,-685249363,-685249363
,1S00E00CP89,,,,,,,,-933367083,-933367083,-933367083
,1S00E00CP91,,,,,,,,-72145415,-72145415,-72145415
,1S00E00CP92,,,,,,,,-469028615,-469028615,-469028615
,1S00E00CP93,,,,,,,,-528691384,-528691384,-528691384
,1S00E00CP94,,,,,,,,-102367908,-102367908,-102367908
,1S00E00CP95,,,,,,,,-521807428,-521807428,-521807428
,1S00E00CP96,,,,,,,,-26941117,-26941117,-26941117
,1S00E00CP97,,,,,,,,-472195550,-472195550,-472195550
,1S00E00CP98,,,,,,,,-344757031,-344757031,-344757031
,1S00E00CP99,,,,,,,,-370793898,-370793898,-370793898
,1S00E00CQ01,,,,,,,,-639187163,-639187163,-639187163
,1S00E00CQ02,,,,,,,,-155651645,-155651645,-155651645
,1S00E00CQ03,,,,,,,,-499204866,-499204866,-499204866
,1S00E00CQ04,,,,,,,,-489859224,-489859224,-489859224
,1S00E00CQ05,,,,,,,,-743271954,-743271954,-743271954
,1S00E00CQ06,,,,,,,,-28754375,-28754375,-28754375
,1S00E00CQ07,,,,,,,,-878795169,-878795169,-878795169
,1S00E00CQ08,,,,,,,,-119398717,-119398717,-119398717
,1S00E00CQ09,,,,,,,,-780452558,-780452558,-780452558
,1S00E00CQ10,,,,,,,,-721268427,-721268427,-721268427
,1S00E00CQ11,,,,,,,,-544006396,-544006396,-544006396
,1S00E00CQ12,,,,,,,,-98760052,-98760052,-98760052
,1S00E00CQ13,,,,,,,,-706835196,-706835196,-706835196
,1S00E00CQ14,,,,,,,,-612375534,-612375534,-612375534
,1S00E00CQ15,,,,,,,,-386567712,-386567712,-386567712
,1S00E00CQ16,,,,,,,,-142280287,-142280287,-142280287
,1S00E00CQ17,,,,,,,,-489675785,-489675785,-489675785
,1S00E00CQ18,,,,,,,,-165177004,-165177004,-165177004
,1S00E00CQ19,,,,,,,,-406151880,-406151880,-406151880
,1S00E00CQ20,,,,,,,,-941901136,-941901136,-941901136
,1S00E00CQ22,,,,,,,,-249017163,-249017163,-249017163
,1S00E00CQ23,,,,,,,,-592664774,-592664774,-592664774
,1S00E00CQ24,,,,,,,,-342139787,-342139787,-342139787
,1S00E00CQ25,,,,,,,,-738163582,-738163582,-738163582
,1S00E00CQ26,,,,,,,,-229123719,-229123719,-229123719
,1S00E00CQ27,,,,,,,,-198483433,-198483433,-198483433
,1S00E00CQ28,,,,,,,,-701814494,-701814494,-701814494
,1S00E00CQ29,,,,,,,,-629929829,-629929829,-629929829
,1S00E00CQ31,,,,,,,,-881826198,-881826198,-881826198
,1S00E00CQ32,,,,,,,,-380987185,-380987185,-380987185
,1S00E00CQ33,,,,,,,,-263451489,-263451489,-263451489
,1S00E00CQ34,,,,,,,,-63634875,-63634875,-63634875
,1S00E00CQ35,,,,,,,,-476752042,-476752042,-476752042
,1S00E00CQ36,,,,,,,,-485437022,-485437022,-485437022
,1S00E00CQ37,,,,,,,,-869526334,-869526334,-869526334
,1S00E00CQ38,,,,,,,,-198377484,-198377484,-198377484
,1S00E00CQ39,,,,,,,,-498348845,-498348845,-498348845
,1S00E00CQ40,,,,,,,,-776778486,-776778486,-776778486
,1S00E00CQ41,,,,,,,,-324980097,-324980097,-324980097
,1S00E00CQ42,,,,,,,,-190716488,-190716488,-190716488
,1S00E00CQ43,,,,,,,,-37567886,-37567886,-37567886
,1S00E00CQ44,,,,,,,,-386901270,-386901270,-386901270
,1S00E00CQ45,,,,,,,,-438946758,-438946758,-438946758
,1S00E00CQ46,,,,,,,,-496937426,-496937426,-496937426
,1S00E00CQ47,,,,,,,,-164835762,-164835762,-164835762
,1S00E00CQ48,,,,,,,,-786352307,-786352307,-786352307
,1S00E00CQ49,,,,,,,,-155284371,-155284371,-155284371
,1S00E00CQ51,,,,,,,,-359006970,-359006970,-359006970
,1S00E00CQ52,,,,,,,,-224394996,-224394996,-224394996
,1S00E00CQ53,,,,,,,,-764673780,-764673780,-764673780
,1S00E00CQ54,,,,,,,,-202919762,-202919762,-202919762
,1S00E00CQ57,,,,,,,,-396038373,-396038373,-396038373
,1S00E00CQ59,,,,,,,,-700506230,-700506230,-700506230
,1S00E00CQ60,,,,,,,,-236754823,-236754823,-236754823
,1S00E00CQ62,,,,,,,,-201975722,-201975722,-201975722
,1S00E00CQ63,,,,,,,,-944492910,-944492910,-944492910
,1S00E00CQ64,,,,,,,,-129068313,-129068313,-129068313
,1S00E00CQ65,,,,,,,,-294083055,-294083055,-294083055
,1S00E00CQ66,,,,,,,,-535505570,-535505570,-535505570
,1S00E00CQ67,,,,,,,,-918349744,-918349744,-918349744
,1S00E00CQ68,,,,,,,,-923526957,-923526957,-923526957
,1S00E00CQ69,,,,,,,,-804996140,-804996140,-804996140
,1S00E00CQ70,,,,,,,,-785912305,-785912305,-785912305
,1S00E00CQ71,,,,,,,,-420323178,-420323178,-420323178
,1S00E00CQ72,,,,,,,,-358956968,-358956968,-358956968
,1S00E00CQ73,,,,,,,,-56993850,-56993850,-56993850
,1S00E00CQ74,,,,,,,,-214032913,-214032913,-214032913
,1S00E00CQ75,,,,,,,,-1110978,-1110978,-1110978
,1S00E00CQ76,,,,,,,,-624307111,-624307111,-624307111
,1S00E00CQ77,,,,,,,,-968460572,-968460572,-968460572
,1S00E00CQ78,,,,,,,,-846980027,-846980027,-846980027
,1S00E00CQ79,,,,,,,,-240924532,-240924532,-240924532
,1S00E00CQ80,,,,,,,,-741110071,-741110071,-741110071
,1S00E00CQ81,,,,,,,,-428180157,-428180157,-428180157
,1S00E00CQ82,,,,,,,,-976219325,-976219325,-976219325
,1S00E00CQ83,,,,,,,,-942192944,-942192944,-942192944
,1S00E00CQ84,,,,,,,,-200125271,-200125271,-200125271
,1S00E00CQ85,,,,,,,,-212988477,-212988477,-212988477
,1S00E00CQ87,,,,,,,,-376120060,-376120060,-376120060
,1S00E00CQ88,,,,,,,,-786097938,-786097938,-786097938
,1S00E00CQ89,,,,,,,,-503738867,-503738867,-503738867
,1S00E00CQ90,,,,,,,,-717769683,-717769683,-717769683
,1S00E00CQ91,,,,,,,,-722566551,-722566551,-722566551
,1S00E00CQ93,,,,,,,,-352949814,-352949814,-352949814
,1S00E00CQ94,,,,,,,,-226774830,-226774830,-226774830
,1S00E00CQ95,,,,,,,,-629276302,-629276302,-629276302
,1S00E00CQ96,,,,,,,,-214776741,-214776741,-214776741
,1S00E00CQ97,,,,,,,,-69794428,-69794428,-69794428
,1S00E00CQ99,,,,,,,,-118688233,-118688233,-118688233
,1S00E00CR00,,,,,,,,-894779719,-894779719,-894779719
,1S00E00CR01,,,,,,,,-789418548,-789418548,-789418548
,1S00E00CR02,,,,,,,,-543474417,-543474417,-543474417
,1S00E00CR03,,,,,,,,-289468096,-289468096,-289468096
,1S00E00CR05,,,,,,,,-507513934,-507513934,-507513934
,1S00E00CR06,,,,,,,,-504135180,-504135180,-504135180
,1S00E00CR08,,,,,,,,-882674021,-882674021,-882674021
,1S00E00CR10,,,,,,,,-658157054,-658157054,-658157054
,1S00E00CR11,,,,,,,,-917491862,-917491862,-917491862
,1S00E00CR12,,,,,,,,-569874952,-569874952,-569874952
,1S00E00CR14,,,,,,,,-281069990,-281069990,-281069990
,1S00E00CR15,,,,,,,,-931538798,-931538798,-931538798
,1S00E00CR16,,,,,,,,-207463359,-207463359,-207463359
,1S00E00CR17,,,,,,,,-136593178,-136593178,-136593178
,1S00E00CR18,,,,,,,,-166551694,-166551694,-166551694
,1S00E00CR19,,,,,,,,-305650908,-305650908,-305650908
,1S00E00CR20,,,,,,,,-927814177,-927814177,-927814177
,1S00E00CR21,,,,,,,,-15985266,-15985266,-15985266
,1S00E00CR22,,,,,,,,-207718301,-207718301,-207718301
,1S00E00CR23,,,,,,,,-413014861,-413014861,-413014861
,1S00E00CR24,,,,,,,,-890306051,-890306051,-890306051
,1S00E00CR25,,,,,,,,-656880766,-656880766,-656880766
,1S00E00CR26,,,,,,,,-123456830,-123456830,-123456830
,1S00E00CR27,,,,,,,,-425448535,-425448535,-425448535
,1S00E00CR28,,,,,,,,-827847154,-827847154,-827847154
,1S00E00CR29,,,,,,,,-535824462,-535824462,-535824462
,1S00E00CR30,,,,,,,,-134737051,-134737051,-134737051
,1S00E00CR31,,,,,,,,-263883913,-263883913,-263883913
,1S00E00CR32,,,,,,,,-391788287,-391788287,-391788287
,1S00E00CR34,,,,,,,,-346495288,-346495288,-346495288
,1S00E00CR35,,,,,,,,-398708363,-398708363,-398708363
,1S00E00CR36,,,,,,,,-865665616,-865665616,-865665616
,1S00E00CR37,,,,,,,,-825827104,-825827104,-825827104
,1S00E00CR39,,,,,,,,-405847859,-405847859,-405847859
,1S00E00CR40,,,,,,,,-610561985,-610561985,-610561985
,1S00E00CR41,,,,,,,,-850152037,-850152037,-850152037
,1S00E00CR43,,,,,,,,-85865138,-85865138,-85865138
,1S00E00CR45,,,,,,,,-677121423,-677121423,-677121423
,1S00E00CR46,,,,,,,,-226249565,-226249565,-226249565
,1S00E00CR48,,,,,,,,-233452035,-233452035,-233452035
,1S00E00CR49,,,,,,,,-256098932,-256098932,-256098932
,1S00E00CR51,,,,,,,,-600655366,-600655366,-600655366
,1S00E00CR52,,,,,,,,-393991850,-393991850,-393991850
,1S00E00CR53,,,,,,,,-729871127,-729871127,-729871127
,1S00E00CR54,,,,,,,,-547495224,-547495224,-547495224
,1S00E00CR55,,,,,,,,-242752028,-242752028,-242752028
,1S00E00CR56,,,,,,,,-760538946,-760538946,-760538946
,1S00E00CR57,,,,,,,,-457803697,-457803697,-457803697
,1S00E00CR58,,,,,,,,-74569611,-74569611,-74569611
,1S00E00CR60,,,,,,,,-40862660,-40862660,-40862660
,1S00E00CR61,,,,,,,,-175349450,-175349450,-175349450
,1S00E00CR62,,,,,,,,-965338505,-965338505,-965338505
,1S00E00CR63,,,,,,,,-349246818,-349246818,-349246818
,1S00E00CR64,,,,,,,,-33014439,-33014439,-33014439
,1S00E00CR65,,,,,,,,-27733926,-27733926,-27733926
,1S00E00CR67,,,,,,,,-371155953,-371155953,-371155953
,1S00E00CR68,,,,,,,,-122011871,-122011871,-122011871
,1S00E00CR69,,,,,,,,-41685429,-41685429,-41685429
,1S00E00CR72,,,,,,,,-537838278,-537838278,-537838278
,1S00E00CR73,,,,,,,,-265347862,-265347862,-265347862
,1S00E00CR75,,,,,,,,-522749275,-522749275,-522749275
,1S00E00CR76,,,,,,,,-725771684,-725771684,-725771684
,1S00E00CR77,,,,,,,,-661741260,-661741260,-661741260
,1S00E00CR78,,,,,,,,-339726205,-339726205,-339726205
,1S00E00CR79,,,,,,,,-220642631,-220642631,-220642631
,1S00E00CR80,,,,,,,,-773473810,-773473810,-773473810
,1S00E00CR81,,,,,,,,-175772079,-175772079,-175772079
,1S00E00CR82,,,,,,,,-603439725,-603439725,-603439725
,1S00E00CR83,,,,,,,,-575397306,-575397306,-575397306
,1S00E00CR84,,,,,,,,-96751532,-96751532,-96751532
,1S00E00CR85,,,,,,,,-102919924,-102919924,-102919924
,1S00E00CR87,,,,,,,,-879839019,-879839019,-879839019
,1S00E00CR88,,,,,,,,-880616537,-880616537,-880616537
,1S00E00CR89,,,,,,,,-936768044,-936768044,-936768044
,1S00E00CR90,,,,,,,,-654203922,-654203922,-654203922
,1S00E00CR91,,,,,,,,-422422128,-422422128,-422422128
,1S00E00CR92,,,,,,,,-882557688,-882557688,-882557688
,1S00E00CR93,,,,,,,,-551437992,-551437992,-551437992
,1S00E00CR94,,,,,,,,-855887343,-855887343,-855887343
,1S00E00CR96,,,,,,,,-287491829,-287491829,-287491829
,1S00E00CR97,,,,,,,,-371909015,-371909015,-371909015
,1S00E00CR98,,,,,,,,-449304730,-449304730,-449304730
,1S00E00CR99,,,,,,,,-553800894,-553800894,-553800894
,1S00E00CT01,,,,,,,,-472082312,-472082312,-472082312
,1S00E00CT02,,,,,,,,-471646397,-471646397,-471646397
,1S00E00CT03,,,,,,,,-752092411,-752092411,-752092411
,1S00E00CT04,,,,,,,,-130520026,-130520026,-130520026
,1S00E00CT05,,,,,,,,-558749939,-558749939,-558749939
,1S00E00CT06,,,,,,,,-516155266,-516155266,-516155266
,1S00E00CT07,,,,,,,,-617811232,-617811232,-617811232
,1S00E00CT08,,,,,,,,-53908313,-53908313,-53908313
,1S00E00CT09,,,,,,,,-302353718,-302353718,-302353718
,1S00E00CT10,,,,,,,,-223261243,-223261243,-223261243
,1S00E00CT11,,,,,,,,-931007173,-931007173,-931007173
,1S00E00CT12,,,,,,,,-837809165,-837809165,-837809165
,1S00E00CT13,,,,,,,,-754743995,-754743995,-754743995
,1S00E00CT14,,,,,,,,-701794373,-701794373,-701794373
,1S00E00CT15,,,,,,,,-931184471,-931184471,-931184471
,1S00E00CT16,,,,,,,,-519394129,-519394129,-519394129
,1S00E00CT17,,,,,,,,-203402954,-203402954,-203402954
,1S00E00CT18,,,,,,,,-266481381,-266481381,-266481381
,1S00E00CT19,,,,,,,,-788725447,-788725447,-788725447
,1S00E00CT20,,,,,,,,-729373383,-729373383,-729373383
,1S00E00CT21,,,,,,,,-556278282,-556278282,-556278282
,1S00E00CT23,,,,,,,,-447091826,-447091826,-447091826
,1S00E00CT24,,,,,,,,-95603918,-95603918,-95603918
,1S00E00CT25,,,,,,,,-156002403,-156002403,-156002403
,1S00E00CT26,,,,,,,,-966558362,-966558362,-966558362
,1S00E00CT27,,,,,,,,-95479699,-95479699,-95479699
,1S00E00CT28,,,,,,,,-840892835,-840892835,-840892835
,1S00E00CT29,,,,,,,,-241326822,-241326822,-241326822
,1S00E00CT30,,,,,,,,-472397921,-472397921,-472397921
,1S00E00CT31,,,,,,,,-886200229,-886200229,-886200229
,1S00E00CT32,,,,,,,,-806844649,-806844649,-806844649
,1S00E00CT33,,,,,,,,-876387436,-876387436,-876387436
,1S00E00CT35,,,,,,,,-337813243,-337813243,-337813243
,1S00E00CT36,,,,,,,,-470971585,-470971585,-470971585
,1S00E00CT37,,,,,,,,-629219181,-629219181,-629219181
,1S00E00CT39,,,,,,,,-647286513,-647286513,-647286513
,1S00E00CT40,,,,,,,,-581091832,-581091832,-581091832
,1S00E00CT41,,,,,,,,-737628617,-737628617,-737628617
,1S00E00CT42,,,,,,,,-241300422,-241300422,-241300422
,1S00E00CT43,,,,,,,,-120121187,-120121187,-120121187
,1S00E00CT44,,,,,,,,-800889116,-800889116,-800889116
,1S00E00CT45,,,,,,,,-498781262,-498781262,-498781262
,1S00E00CT46,,,,,,,,-151539821,-151539821,-151539821
,1S00E00CT48,,,,,,,,-866123492,-866123492,-866123492
,1S00E00CT49,,,,,,,,-674151564,-674151564,-674151564
,1S00E00CT51,,,,,,,,-972166453,-972166453,-972166453
,1S00E00CT53,,,,,,,,-523855272,-523855272,-523855272
,1S00E00CT54,,,,,,,,-311692541,-311692541,-311692541
,1S00E00CT55,,,,,,,,-417905099,-417905099,-417905099
,1S00E00CT57,,,,,,,,-955410321,-955410321,-955410321
,1S00E00CT59,,,,,,,,-302575284,-302575284,-302575284
,1S00E00CT60,,,,,,,,-940277243,-940277243,-940277243
,1S00E00CT61,,,,,,,,-930467290,-930467290,-930467290
,1S00E00CT62,,,,,,,,-305633278,-305633278,-305633278
,1S00E00CT63,,,,,,,,-23851790,-23851790,-23851790
,1S00E00CT64,,,,,,,,-116722481,-116722481,-116722481
,1S00E00CT65,,,,,,,,-215975108,-215975108,-215975108
,1S00E00CT66,,,,,,,,-646970316,-646970316,-646970316
,1S00E00CT67,,,,,,,,-815385561,-815385561,-815385561
,1S00E00CT68,,,,,,,,-931903618,-931903618,-931903618
,1S00E00CT69,,,,,,,,-925324905,-925324905,-925324905
,1S00E00CT70,,,,,,,,-600869041,-600869041,-600869041
,1S00E00CT71,,,,,,,,-216322970,-216322970,-216322970
,1S00E00CT72,,,,,,,,-11781755,-11781755,-11781755
,1S00E00CT73,,,,,,,,-559565525,-559565525,-559565525
,1S00E00CT74,,,,,,,,-102411516,-102411516,-102411516
,1S00E00CT75,,,,,,,,-964338041,-964338041,-964338041
,1S00E00CT76,,,,,,,,-222448074,-222448074,-222448074
,1S00E00CT77,,,,,,,,-636241286,-636241286,-636241286
,1S00E00CT78,,,,,,,,-505404273,-505404273,-505404273
,1S00E00CT79,,,,,,,,-745718302,-745718302,-745718302
,1S00E00CT82,,,,,,,,-275162153,-275162153,-275162153
,1S00E00CT83,,,,,,,,-972592348,-972592348,-972592348
,1S00E00CT84,,,,,,,,-234422662,-234422662,-234422662
,1S00E00CT87,,,,,,,,-866085868,-866085868,-866085868
,1S00E00CT88,,,,,,,,-732539477,-732539477,-732539477
,1S00E00CT89,,,,,,,,-767981221,-767981221,-767981221
,1S00E00CT90,,,,,,,,-866077504,-866077504,-866077504
,1S00E00CT91,,,,,,,,-210660374,-210660374,-210660374
,1S00E00CT92,,,,,,,,-797570505,-797570505,-797570505
,1S00E00CT93,,,,,,,,-665968196,-665968196,-665968196
,1S00E00CT94,,,,,,,,-15091764,-15091764,-15091764
,1S00E00CT97,,,,,,,,-993012563,-993012563,-993012563
,1S00E00CT98,,,,,,,,-370021619,-370021619,-370021619
,1S00E00CT99,,,,,,,,-587952106,-587952106,-587952106
,1S00E00CU00,,,,,,,,-596017585,-596017585,-596017585
,1S00E00CU01,,,,,,,,-921028280,-921028280,-921028280
,1S00E00CU02,,,,,,,,-149709905,-149709905,-149709905
,1S00E00CU03,,,,,,,,-469478634,-469478634,-469478634
,1S00E00CU04,,,,,,,,-380497045,-380497045,-380497045
,1S00E00CU06,,,,,,,,-904126033,-904126033,-904126033
,1S00E00CU07,,,,,,,,-609247726,-609247726,-609247726
,1S00E00CU08,,,,,,,,-791370978,-791370978,-791370978
,1S00E00CU10,,,,,,,,-931470200,-931470200,-931470200
,1S00E00CU11,,,,,,,,-554026037,-554026037,-554026037
,1S00E00CU13,,,,,,,,-849075853,-849075853,-849075853
,1S00E00CU14,,,,,,,,-668251677,-668251677,-668251677
,1S00E00CU16,,,,,,,,-165891508,-165891508,-165891508
,1S00E00CU17,,,,,,,,-817293812,-817293812,-817293812
,1S00E00CU20,,,,,,,,-859842199,-859842199,-859842199
,1S00E00CU22,,,,,,,,-684008061,-684008061,-684008061
,1S00E00CU23,,,,,,,,-754059934,-754059934,-754059934
,1S00E00CU24,,,,,,,,-915414991,-915414991,-915414991
,1S00E00CU25,,,,,,,,-932121724,-932121724,-932121724
,1S00E00CU26,,,,,,,,-490411723,-490411723,-490411723
,1S00E00CU27,,,,,,,,-113976908,-113976908,-113976908
,1S00E00CU29,,,,,,,,-847078876,-847078876,-847078876
,1S00E00CU31,,,,,,,,-271941510,-271941510,-271941510
,1S00E00CU32,,,,,,,,-113549791,-113549791,-113549791
,1S00E00CU33,,,,,,,,-154673437,-154673437,-154673437
,1S00E00CU34,,,,,,,,-622587609,-622587609,-622587609
,1S00E00CU35,,,,,,,,-374826949,-374826949,-374826949
,1S00E00CU36,,,,,,,,-122297975,-122297975,-122297975
,1S00E00CU37,,,,,,,,-833273638,-833273638,-833273638
,1S00E00CU38,,,,,,,,-566134784,-566134784,-566134784
,1S00E00CU40,,,,,,,,-460568890,-460568890,-460568890
,1S00E00CU41,,,,,,,,-775753978,-775753978,-775753978
,1S00E00CU43,,,,,,,,-708518850,-708518850,-708518850
,1S00E00CU44,,,,,,,,-975479287,-975479287,-975479287
,1S00E00CU45,,,,,,,,-119975813,-119975813,-119975813
,1S00E00CU46,,,,,,,,-940438336,-940438336,-940438336
,1S00E00CU47,,,,,,,,-179468882,-179468882,-179468882
,1S00E00CU48,,,,,,,,-722393181,-722393181,-722393181
,1S00E00CU49,,,,,,,,-490758035,-490758035,-490758035
,1S00E00CU50,,,,,,,,-100885640,-100885640,-100885640
,1S00E00CU51,,,,,,,,-756741525,-756741525,-756741525
,1S00E00CU55,,,,,,,,-198221448,-198221448,-198221448
,1S00E00CU56,,,,,,,,-476450678,-476450678,-476450678
,1S00E00CU57,,,,,,,,-81315394,-81315394,-81315394
,1S00E00CU60,,,,,,,,-571805956,-571805956,-571805956
,1S00E00CU61,,,,,,,,-839589882,-839589882,-839589882
,1S00E00CU62,,,,,,,,-699974437,-699974437,-699974437
,1S00E00CU63,,,,,,,,-800509011,-800509011,-800509011
,1S00E00CU64,,,,,,,,-402600093,-402600093,-402600093
,1S00E00CU65,,,,,,,,-963786594,-963786594,-963786594
,1S00E00CU66,,,,,,,,-361771554,-361771554,-361771554
,1S00E00CU67,,,,,,,,-605726641,-605726641,-605726641
,1S00E00CU68,,,,,,,,-145857784,-145857784,-145857784
,1S00E00CU70,,,,,,,,-908884441,-908884441,-908884441
,1S00E00CU71,,,,,,,,-123529927,-123529927,-123529927
,1S00E00CU72,,,,,,,,-597367825,-597367825,-597367825
,1S00E00CU73,,,,,,,,-613974269,-613974269,-613974269
,1S00E00CU74,,,,,,,,-486120502,-486120502,-486120502
,1S00E00CU75,,,,,,,,-834398703,-834398703,-834398703
,1S00E00CU77,,,,,,,,-777054454,-777054454,-777054454
